n_blocks,combo,model,k,C,n_train_windows,auc,acc,p_high_low,p_high_moderate,p_high_high
4,1_4_5_6,logreg,30,0.003,1211,0.6407236780092374,0.5339805825242718,0.32147669792175293,0.406110942363739,0.44806456565856934
4,1_4_5_6,svm_lin,30,0.01,1211,0.6313507399377887,0.49271844660194175,0.059481212560690194,0.08169874579336896,0.07811100646222831
4,1_4_5_6,svm_lin,30,0.1,1211,0.6100893109623905,0.4866504854368932,0.04359411739771006,0.04344303358473634,0.022945574822255954
4,1_4_5_6,svm_lin,30,1.0,1211,0.6254830804034311,0.4817961165048544,0.04002851212431498,0.04635002457243533,0.008229458445280845
4,1_4_5_6,logreg,40,0.003,1211,0.6305377509661609,0.5109223300970874,0.30798202753067017,0.3975091576576233,0.4398128092288971
4,1_4_5_6,svm_lin,40,0.01,1211,0.6180247902724103,0.4817961165048544,0.16840995476124804,0.2180357050151977,0.22541635462719412
4,1_4_5_6,svm_lin,40,0.1,1211,0.6214593741163164,0.4878640776699029,0.070458041419171,0.07103484610816875,0.053136163838062585
4,1_4_5_6,svm_lin,40,1.0,1211,0.6259425959091338,0.47572815533980584,0.08679408723046611,0.09444401329586297,0.06797046254015872
4,1_4_5_6,logreg,54,0.003,1211,0.6122808464511265,0.6007281553398058,0.37882837653160095,0.48961374163627625,0.5319017767906189
4,1_4_5_6,svm_lin,54,0.01,1211,0.5981890376095768,0.5558252427184466,0.3521315554064531,0.4676019733310409,0.5112966705166512
4,1_4_5_6,svm_lin,54,0.1,1211,0.6067077481383731,0.4890776699029126,0.14813909439953402,0.19592255472091152,0.18753334226828994
4,1_4_5_6,svm_lin,54,1.0,1211,0.6156329531529834,0.49271844660194175,0.13110814011885055,0.1809256633989257,0.1714407629915803
4,2_3_4_5,logreg,10,0.003,1236,0.585664294466962,0.508495145631068,0.3007224500179291,0.28890323638916016,0.3106638491153717
4,2_3_4_5,svm_lin,10,0.01,1236,0.5723265623527194,0.5206310679611651,0.44186284488973715,0.42506745373039045,0.4764819601581576
4,2_3_4_5,svm_lin,10,0.1,1236,0.5604203977754736,0.5497572815533981,0.7359140076052285,0.7079282017410314,0.7714052591225358
4,2_3_4_5,svm_lin,10,1.0,1236,0.5618401828636064,0.5339805825242718,0.7856774961536525,0.7591663937789381,0.8200943650504379
4,2_3_4_5,logreg,20,0.003,1236,0.5889162503534734,0.5,0.8809695839881897,0.909193754196167,0.9274056553840637
4,2_3_4_5,svm_lin,20,0.01,1236,0.6014940145159771,0.5,0.9828939826106169,0.9953958849904946,0.9983902366583006
4,2_3_4_5,svm_lin,20,0.1,1236,0.6109788858516354,0.5,0.9926654787806615,0.9985989270619376,0.999705401198497
4,2_3_4_5,svm_lin,20,1.0,1236,0.6254477330568387,0.5,0.9801895922107333,0.9946233988454153,0.9990610602310632
4,2_3_4_5,logreg,30,0.003,1236,0.6479463191629748,0.5339805825242718,0.8102695345878601,0.8872397541999817,0.9227480292320251
4,2_3_4_5,svm_lin,30,0.01,1236,0.67092209444811,0.5169902912621359,0.9114676885213453,0.9834008172262775,0.9952920031195602
4,2_3_4_5,svm_lin,30,0.1,1236,0.7062812234894901,0.5182038834951457,0.9231196865219611,0.9883753561800758,0.9988385607858417
4,2_3_4_5,svm_lin,30,1.0,1236,0.7077245734753511,0.5254854368932039,0.9161583423670566,0.9614870303305201,0.9978462135424386
4,2_3_4_5,logreg,40,0.003,1236,0.6431862098218495,0.5182038834951457,0.8747210502624512,0.9391189217567444,0.960498034954071
4,2_3_4_5,svm_lin,40,0.01,1236,0.6632104816665095,0.5097087378640777,0.9403342865794158,0.9941432988064138,0.9986551268415429
4,2_3_4_5,svm_lin,40,0.1,1236,0.7079602224526346,0.5242718446601942,0.9155315284311327,0.9547363514547362,0.9960562883663964
4,2_3_4_5,svm_lin,40,1.0,1236,0.7032825902535583,0.5679611650485437,0.7816176059684785,0.8693649540769439,0.9694061980461964
4,2_3_4_5,logreg,54,0.003,1236,0.6437046375718729,0.5109223300970874,0.8921204209327698,0.9584462642669678,0.9712545275688171
4,2_3_4_5,svm_lin,54,0.01,1236,0.6564827033650675,0.5218446601941747,0.9061667308931413,0.993094263336612,0.9985327994440311
4,2_3_4_5,svm_lin,54,0.1,1236,0.7083078046941276,0.5546116504854369,0.7755579215250621,0.9580726487017592,0.9836482763402257
4,2_3_4_5,svm_lin,54,1.0,1236,0.7209385898765199,0.5728155339805825,0.7590388478487708,0.8971937501209647,0.9780163204298306
4,2_3_4_6,logreg,10,0.003,1211,0.4909805353944764,0.4878640776699029,0.5205845236778259,0.5241619348526001,0.5203949809074402
4,2_3_4_6,svm_lin,10,0.01,1211,0.4820671128287303,0.4830097087378641,0.6159950221147591,0.6087023109972043,0.6029357235002825
4,2_3_4_6,svm_lin,10,0.1,1211,0.40193467810349703,0.4550970873786408,0.46697397908797406,0.4954764445489116,0.4579948036980502
4,2_3_4_6,svm_lin,10,1.0,1211,0.4150838910359129,0.4854368932038835,0.3890714724279344,0.42324298062833116,0.37900756233914284
4,2_3_4_6,logreg,20,0.003,1211,0.6734376472806107,0.6347087378640777,0.4232587218284607,0.531558096408844,0.5924085378646851
4,2_3_4_6,svm_lin,20,0.01,1211,0.6462849938731265,0.6116504854368932,0.46265338563818176,0.5870136765689604,0.6624314975603729
4,2_3_4_6,svm_lin,20,0.1,1211,0.640764916580262,0.6140776699029126,0.5632458959065411,0.7577301591880746,0.8493022881901339
4,2_3_4_6,svm_lin,20,1.0,1211,0.6428975398246772,0.6444174757281553,0.4531619910036367,0.6367223277729824,0.7391592195610805
4,2_3_4_6,logreg,30,0.003,1211,0.6672931001979452,0.5849514563106796,0.600911021232605,0.7460293173789978,0.8006215691566467
4,2_3_4_6,svm_lin,30,0.01,1211,0.6612369214817608,0.5788834951456311,0.7091825545055993,0.8989874856724042,0.9674724312607588
4,2_3_4_6,svm_lin,30,0.1,1211,0.7034475445376567,0.6055825242718447,0.6583030561273627,0.8497030663667526,0.9593532906011449
4,2_3_4_6,svm_lin,30,1.0,1211,0.7226352625129607,0.6298543689320388,0.5504127576726486,0.7502060284605535,0.913674515725935
4,2_3_4_6,logreg,40,0.003,1211,0.6481466207936657,0.5606796116504854,0.7176015973091125,0.8723279237747192,0.9140783548355103
4,2_3_4_6,svm_lin,40,0.01,1211,0.6442407389951929,0.566747572815534,0.7511553959306871,0.9321852310628191,0.9816639347699224
4,2_3_4_6,svm_lin,40,0.1,1211,0.6907637383353756,0.5946601941747572,0.6739225484193095,0.8877990118034744,0.9756302594058037
4,2_3_4_6,svm_lin,40,1.0,1211,0.7132269770949193,0.662621359223301,0.4761272824218161,0.7025267714669685,0.8743123004424972
4,2_3_4_6,logreg,54,0.003,1211,0.6680825242718446,0.5594660194174758,0.7439655065536499,0.8952338099479675,0.9427897334098816
4,2_3_4_6,svm_lin,54,0.01,1211,0.6707335752662833,0.5788834951456311,0.7337864522323224,0.9234590058632361,0.9857658035522285
4,2_3_4_6,svm_lin,54,0.1,1211,0.7239607880101802,0.6286407766990292,0.6227762696691184,0.8177140967009625,0.9692597640516463
4,2_3_4_6,svm_lin,54,1.0,1211,0.7485507587897069,0.6468446601941747,0.5696254989828399,0.743214120218173,0.9433518815698433
4,2_3_5_6,logreg,10,0.003,1211,0.5477778301442172,0.49150485436893204,0.18105562031269073,0.1715148240327835,0.18022146821022034
4,2_3_5_6,svm_lin,10,0.01,1211,0.5373326892261288,0.4817961165048544,0.21415362375317665,0.20438598355498072,0.21169933541747754
4,2_3_5_6,svm_lin,10,0.1,1211,0.5289494768592704,0.49271844660194175,0.25750964497797324,0.2492168564822303,0.26512844509309846
4,2_3_5_6,svm_lin,10,1.0,1211,0.522887406918654,0.4975728155339806,0.28116893414024907,0.2761969084781662,0.2881813223685103
4,2_3_5_6,logreg,20,0.003,1211,0.56442053916486,0.5145631067961165,0.3535367250442505,0.34647443890571594,0.37251296639442444
4,2_3_5_6,svm_lin,20,0.01,1211,0.5559312847582242,0.5449029126213593,0.6397045910566717,0.6344923618763786,0.6855145084872395
4,2_3_5_6,svm_lin,20,0.1,1211,0.5957854180412856,0.5169902912621359,0.9030751235515949,0.896772187313698,0.9452241791516007
4,2_3_5_6,svm_lin,20,1.0,1211,0.604639928362711,0.5060679611650486,0.9338675725534722,0.923732388855872,0.9664252234592527
4,2_3_5_6,logreg,30,0.003,1211,0.6303374493354699,0.5910194174757282,0.47060149908065796,0.532461404800415,0.6061370372772217
4,2_3_5_6,svm_lin,30,0.01,1211,0.6421493543218023,0.5728155339805825,0.756746819341614,0.8352167020015241,0.9293986253791432
4,2_3_5_6,svm_lin,30,0.1,1211,0.7010733810915261,0.5558252427184466,0.810325397082377,0.9217830396646061,0.9857513614706419
4,2_3_5_6,svm_lin,30,1.0,1211,0.696884720520313,0.595873786407767,0.7177291969859361,0.8455923648474475,0.9692436789409579
4,2_3_5_6,logreg,40,0.003,1211,0.6412185408615326,0.5655339805825242,0.6791966557502747,0.7718203663825989,0.8293135762214661
4,2_3_5_6,svm_lin,40,0.01,1211,0.6633047412574229,0.5303398058252428,0.8849444632997245,0.9768814131978418,0.9940258679588739
4,2_3_5_6,svm_lin,40,0.1,1211,0.6969200678669055,0.5218446601941747,0.9047127187769002,0.985389179088216,0.9974957343797918
4,2_3_5_6,svm_lin,40,1.0,1211,0.702923225563201,0.5473300970873787,0.8350125775249254,0.9573483154220683,0.9923975947077098
4,2_3_5_6,logreg,54,0.003,1211,0.6247820246960127,0.5388349514563107,0.7819732427597046,0.869781494140625,0.8986193537712097
4,2_3_5_6,svm_lin,54,0.01,1211,0.6683947591667453,0.5351941747572816,0.8570725773902995,0.9759906288636284,0.991990908567339
4,2_3_5_6,svm_lin,54,0.1,1211,0.7122725987369215,0.5521844660194175,0.7983500209515022,0.9584449073681232,0.9876664662895892
4,2_3_5_6,svm_lin,54,1.0,1211,0.6896620793665755,0.6007281553398058,0.7001376858068198,0.8416472350036808,0.9667248643824321
4,2_4_5_6,logreg,10,0.003,1211,0.6131026722594024,0.5424757281553398,0.8538138270378113,0.9381174445152283,0.9745981097221375
4,2_4_5_6,svm_lin,10,0.01,1211,0.6072968705815818,0.5,0.9737195514884154,0.9923903489044862,0.99884605209231
4,2_4_5_6,svm_lin,10,0.1,1211,0.6113677066641531,0.5012135922330098,0.9751126766125526,0.991871384117619,0.9988579468628462
4,2_4_5_6,svm_lin,10,1.0,1211,0.6073970213969272,0.5,0.9842879056182977,0.9945679453270075,0.9992939643053703
4,2_4_5_6,logreg,20,0.003,1211,0.6044690828541804,0.5254854368932039,0.878250002861023,0.9497507214546204,0.9808034896850586
4,2_4_5_6,svm_lin,20,0.01,1211,0.6036384202092564,0.5072815533980582,0.9330192666341202,0.9767166375656772,0.9959742714151404
4,2_4_5_6,svm_lin,20,0.1,1211,0.5994085210670186,0.508495145631068,0.9427704394739151,0.9801369409152249,0.9969117285534749
4,2_4_5_6,svm_lin,20,1.0,1211,0.6172412574229429,0.5813106796116505,0.7375934457201633,0.8797639171622468,0.9636006180607918
4,2_4_5_6,logreg,30,0.003,1211,0.6480170138561598,0.5655339805825242,0.773888885974884,0.890006422996521,0.9564160108566284
4,2_4_5_6,svm_lin,30,0.01,1211,0.6424733716655671,0.5436893203883495,0.8451577180222476,0.9312086125458274,0.985045418105435
4,2_4_5_6,svm_lin,30,0.1,1211,0.6340430295032519,0.5315533980582524,0.9211962254018685,0.9254908404877451,0.9832515653299834
4,2_4_5_6,svm_lin,30,1.0,1211,0.6321814025827128,0.5752427184466019,0.7438802820252847,0.788544607734015,0.8916671868919825
4,2_4_5_6,logreg,40,0.003,1211,0.6525238005467057,0.5558252427184466,0.812191367149353,0.9273313283920288,0.9755755662918091
4,2_4_5_6,svm_lin,40,0.01,1211,0.6486297011970968,0.5230582524271845,0.908730352428866,0.9759331227846462,0.9964683394138553
4,2_4_5_6,svm_lin,40,0.1,1211,0.671876472806108,0.6310679611650486,0.5238033534356068,0.6932321420700249,0.8327594940972649
4,2_4_5_6,svm_lin,40,1.0,1211,0.6590218210952965,0.6055825242718447,0.22444289964209024,0.34920980886053743,0.4514606482441254
4,2_4_5_6,logreg,54,0.003,1211,0.6594990102742955,0.566747572815534,0.7626919150352478,0.8959081172943115,0.9595720767974854
4,2_4_5_6,svm_lin,54,0.01,1211,0.6590218210952964,0.5716019417475728,0.7660999878303234,0.9064766230113771,0.9736978699776664
4,2_4_5_6,svm_lin,54,0.1,1211,0.6770607503063437,0.6189320388349514,0.6391753089905525,0.7690406159428704,0.9062004947476178
4,2_4_5_6,svm_lin,54,1.0,1211,0.6404408992364973,0.5752427184466019,0.7647595488791131,0.8045538217316192,0.9282394950681656
4,3_4_5_6,logreg,10,0.003,1211,0.5133966443585635,0.4817961165048544,0.24453115463256836,0.24146589636802673,0.23404347896575928
4,3_4_5_6,svm_lin,10,0.01,1211,0.5024978791592044,0.4684466019417476,0.26440993612552405,0.26389673824447046,0.24862172929761572
4,3_4_5_6,svm_lin,10,0.1,1211,0.4865562258459798,0.46237864077669905,0.4762947572646996,0.47981220221011056,0.4616498657422733
4,3_4_5_6,svm_lin,10,1.0,1211,0.4773600245074937,0.5254854368932039,0.6351284752139212,0.6449038563069018,0.6268369739658334
4,3_4_5_6,logreg,20,0.003,1211,0.6287586011876708,0.47815533980582525,0.22693541646003723,0.27815550565719604,0.29687410593032837
4,3_4_5_6,svm_lin,20,0.01,1211,0.6190086247525686,0.47815533980582525,0.14042815454378194,0.1767895117459361,0.178308362903218
4,3_4_5_6,svm_lin,20,0.1,1211,0.6328117635969459,0.5716019417475728,0.34658492734600366,0.4640952980035697,0.5215357690038914
4,3_4_5_6,svm_lin,20,1.0,1211,0.6343434819492882,0.6152912621359223,0.5594029031979358,0.6827396088338166,0.7845163684687922
4,3_4_5_6,logreg,30,0.003,1211,0.632953152983316,0.4878640776699029,0.12129900604486465,0.1470414698123932,0.154307559132576
4,3_4_5_6,svm_lin,30,0.01,1211,0.6238806673579036,0.5,0.020674213545099154,0.026024033423118473,0.02059151231947743
4,3_4_5_6,svm_lin,30,0.1,1211,0.6162692053916486,0.47694174757281554,0.1146166641637237,0.14425358247335307,0.11049180010363571
4,3_4_5_6,svm_lin,30,1.0,1211,0.617594730888868,0.46359223300970875,0.14167113492937752,0.2012070943418482,0.16363478318507846
4,3_4_5_6,logreg,40,0.003,1211,0.626095767744368,0.47694174757281554,0.14710327982902527,0.19280336797237396,0.18357323110103607
4,3_4_5_6,svm_lin,40,0.01,1211,0.620546234329343,0.47815533980582525,0.07209447127728179,0.09517020908327511,0.05633234017744557
4,3_4_5_6,svm_lin,40,0.1,1211,0.6393569139409936,0.4963592233009709,0.16912951847126703,0.25219479615277013,0.24412739241619721
4,3_4_5_6,svm_lin,40,1.0,1211,0.6925134319917051,0.6650485436893204,0.4629487486083549,0.5825218226403358,0.7675874461420843
4,3_4_5_6,logreg,54,0.003,1211,0.6359458949948157,0.48058252427184467,0.115682452917099,0.16781404614448547,0.1521197259426117
4,3_4_5_6,svm_lin,54,0.01,1211,0.6303374493354699,0.4817961165048544,0.07261363147077955,0.09954178066542203,0.05641234075625995
4,3_4_5_6,svm_lin,54,0.1,1211,0.6414836459609765,0.4733009708737864,0.07940417161760917,0.12370864195938282,0.07074819020295926
4,3_4_5_6,svm_lin,54,1.0,1211,0.6665684795927985,0.5109223300970874,0.1023666492638353,0.14876765197715994,0.15755749386998288
5,1_2_3_4_5,logreg,10,0.003,1545,0.5797495051371477,0.5,0.2170346975326538,0.21417151391506195,0.22762084007263184
5,1_2_3_4_5,svm_lin,10,0.01,1545,0.5718906117447451,0.49393203883495146,0.209870501675067,0.21017250693929643,0.22578663120425885
5,1_2_3_4_5,svm_lin,10,0.1,1545,0.5382163728909417,0.5206310679611651,0.5295118059917981,0.5390309509965825,0.5477823442664889
5,1_2_3_4_5,svm_lin,10,1.0,1545,0.5253440475068338,0.5048543689320388,0.7447726547588176,0.7472737494874786,0.7546965008452322
5,1_2_3_4_5,logreg,20,0.003,1545,0.5630773399943445,0.5254854368932039,0.6963441967964172,0.7118044495582581,0.7308026552200317
5,1_2_3_4_5,svm_lin,20,0.01,1545,0.5548885380337449,0.5242718446601942,0.8683446168856561,0.8750938228988179,0.9158241970073412
5,1_2_3_4_5,svm_lin,20,0.1,1545,0.5543936751814498,0.5266990291262136,0.8524788982469602,0.8671981600777102,0.9068463126529371
5,1_2_3_4_5,svm_lin,20,1.0,1545,0.5263396644358563,0.508495145631068,0.9532630448333896,0.9587553186839667,0.9775080835954044
5,1_2_3_4_5,logreg,30,0.003,1545,0.654679988688849,0.5655339805825242,0.6591521501541138,0.7877612709999084,0.83440101146698
5,1_2_3_4_5,svm_lin,30,0.01,1545,0.6773140729569234,0.5655339805825242,0.7865902298941716,0.883276893529471,0.9612490370424676
5,1_2_3_4_5,svm_lin,30,0.1,1545,0.6933735507587897,0.6007281553398058,0.7084426599106471,0.844280786261043,0.9599778135164271
5,1_2_3_4_5,svm_lin,30,1.0,1545,0.7145407201432745,0.5776699029126213,0.7201482000526427,0.8777703903973759,0.9654595146429535
5,1_2_3_4_5,logreg,40,0.003,1545,0.651728485248374,0.5521844660194175,0.6995288133621216,0.8294829726219177,0.8692022562026978
5,1_2_3_4_5,svm_lin,40,0.01,1545,0.6666391742859836,0.5351941747572816,0.8610237366403066,0.9522502045156064,0.9872496534717442
5,1_2_3_4_5,svm_lin,40,0.1,1545,0.6945223395230464,0.5521844660194175,0.7867980487217573,0.9427431857214874,0.9867378862884878
5,1_2_3_4_5,svm_lin,40,1.0,1545,0.6995946837590725,0.5558252427184466,0.7717302221246405,0.9421961324736039,0.9800507515346997
5,1_2_3_4_5,logreg,54,0.003,1545,0.6478049297766049,0.5461165048543689,0.734075665473938,0.8611869215965271,0.894942045211792
5,1_2_3_4_5,svm_lin,54,0.01,1545,0.6840595249316618,0.508495145631068,0.9304738454586743,0.9810983948532245,0.9957018195283467
5,1_2_3_4_5,svm_lin,54,0.1,1545,0.7128852860778585,0.5558252427184466,0.8377212860565191,0.9230696250452461,0.9903902471016105
5,1_2_3_4_5,svm_lin,54,1.0,1545,0.7150296917711377,0.5716019417475728,0.7668830860559761,0.8983414468235444,0.9837702852144552
5,1_2_3_4_6,logreg,10,0.003,1520,0.5405257328683194,0.5,0.3147859275341034,0.32949405908584595,0.33173874020576477
5,1_2_3_4_6,svm_lin,10,0.01,1520,0.5344283155811103,0.49271844660194175,0.2772051422945944,0.3042538161207315,0.3037334365897837
5,1_2_3_4_6,svm_lin,10,0.1,1520,0.5216443585634838,0.49393203883495146,0.23395617569096183,0.2750709629251438,0.26046713701212204
5,1_2_3_4_6,svm_lin,10,1.0,1520,0.5217680742765576,0.4830097087378641,0.27994561222859277,0.3322336041521212,0.31125853755169336
5,1_2_3_4_6,logreg,20,0.003,1520,0.6605476482232067,0.6019417475728155,0.3570554852485657,0.44312989711761475,0.4993706941604614
5,1_2_3_4_6,svm_lin,20,0.01,1520,0.6467386181543973,0.6286407766990292,0.47162346356907475,0.6275208706390858,0.7158169360057409
5,1_2_3_4_6,svm_lin,20,0.1,1520,0.6677408332547836,0.6383495145631068,0.4699972881951846,0.6686050560112115,0.7786459137223686
5,1_2_3_4_6,svm_lin,20,1.0,1520,0.6839534828918843,0.6432038834951457,0.4105369943786031,0.5868616557551549,0.7115822184530983
5,1_2_3_4_6,logreg,30,0.003,1520,0.683806202281082,0.5910194174757282,0.622973620891571,0.7730344533920288,0.8417456150054932
5,1_2_3_4_6,svm_lin,30,0.01,1520,0.6882776416250354,0.5570388349514563,0.7804093993023253,0.9252144857754034,0.9831104787967967
5,1_2_3_4_6,svm_lin,30,0.1,1520,0.700036525591479,0.6152912621359223,0.6594443838270762,0.8428142318536566,0.9639152272176709
5,1_2_3_4_6,svm_lin,30,1.0,1520,0.722594023941936,0.6262135922330098,0.5939234359603921,0.7970700178314148,0.9342117181861186
5,1_2_3_4_6,logreg,40,0.003,1520,0.6734199736073145,0.5970873786407767,0.6233142614364624,0.7786394357681274,0.8456739187240601
5,1_2_3_4_6,svm_lin,40,0.01,1520,0.6824688943349986,0.5679611650485437,0.7680762406926395,0.9225258426341448,0.9846415375322652
5,1_2_3_4_6,svm_lin,40,0.1,1520,0.7042016212649638,0.625,0.5995651542728481,0.8129333798366775,0.9500697872515166
5,1_2_3_4_6,svm_lin,40,1.0,1520,0.7286855500047129,0.6274271844660194,0.5815300789365777,0.7911270907428343,0.9341225249450348
5,1_2_3_4_6,logreg,54,0.003,1520,0.6749340182863607,0.5970873786407767,0.6372088193893433,0.7964357733726501,0.8650496602058411
5,1_2_3_4_6,svm_lin,54,0.01,1520,0.6915119238382506,0.558252427184466,0.7845402448118692,0.934367049615933,0.9880286010322517
5,1_2_3_4_6,svm_lin,54,0.1,1520,0.7248798190215854,0.625,0.6332008680046771,0.8061456947075057,0.9675367360432617
5,1_2_3_4_6,svm_lin,54,1.0,1520,0.7544419832217929,0.6662621359223301,0.545066961889561,0.7123584968249832,0.9355132181262
5,1_2_3_5_6,logreg,10,0.003,1520,0.6005867659534357,0.5,0.10239817947149277,0.094535231590271,0.11548840254545212
5,1_2_3_5_6,svm_lin,10,0.01,1520,0.59992105759261,0.5,0.0752269186810522,0.07052572366560549,0.09303530522273915
5,1_2_3_5_6,svm_lin,10,0.1,1520,0.6120157413516826,0.5012135922330098,0.14037083522941557,0.1458555984315192,0.177235754636293
5,1_2_3_5_6,svm_lin,10,1.0,1520,0.6126225374681874,0.5024271844660194,0.17674763891165501,0.186872336801113,0.22049177123590402
5,1_2_3_5_6,logreg,20,0.003,1520,0.6258012065227637,0.5643203883495146,0.35212817788124084,0.4042322039604187,0.45190393924713135
5,1_2_3_5_6,svm_lin,20,0.01,1520,0.6248232632670374,0.5885922330097088,0.6671760846768391,0.7856915595355844,0.8665228858470816
5,1_2_3_5_6,svm_lin,20,0.1,1520,0.6336424262418702,0.5655339805825242,0.7717411357773842,0.8797509615977391,0.9488664752515298
5,1_2_3_5_6,svm_lin,20,1.0,1520,0.633365538693562,0.5655339805825242,0.773928638731146,0.8924092006898081,0.9555327728500368
5,1_2_3_5_6,logreg,30,0.003,1520,0.665089782260345,0.6298543689320388,0.4578849971294403,0.5610591769218445,0.6290640234947205
5,1_2_3_5_6,svm_lin,30,0.01,1520,0.6604121500612687,0.5703883495145631,0.7733534552783105,0.8734912918164088,0.9555312386728643
5,1_2_3_5_6,svm_lin,30,0.1,1520,0.6765187576585918,0.5716019417475728,0.7597557792960464,0.8867975109861381,0.9682354523074962
5,1_2_3_5_6,svm_lin,30,1.0,1520,0.6732373456499199,0.5752427184466019,0.7039786654519157,0.8760419452294513,0.9615242618744624
5,1_2_3_5_6,logreg,40,0.003,1520,0.653837543595061,0.6225728155339806,0.4850029945373535,0.5938602685928345,0.653712809085846
5,1_2_3_5_6,svm_lin,40,0.01,1520,0.6706039683287774,0.5558252427184466,0.7864654725052695,0.896597209472106,0.9573620170014419
5,1_2_3_5_6,svm_lin,40,0.1,1520,0.7105877085493448,0.5716019417475728,0.7282466907681306,0.8769709525240698,0.9642914041840099
5,1_2_3_5_6,svm_lin,40,1.0,1520,0.7237604863794892,0.5728155339805825,0.7321890161331778,0.8855243823040404,0.9722945793770901
5,1_2_3_5_6,logreg,54,0.003,1520,0.6558641247996984,0.6019417475728155,0.5420546531677246,0.665446400642395,0.7206290364265442
5,1_2_3_5_6,svm_lin,54,0.01,1520,0.6872466773494204,0.5558252427184466,0.7887422685469526,0.9035422149518318,0.9628171944616792
5,1_2_3_5_6,svm_lin,54,0.1,1520,0.7121371005749836,0.5679611650485437,0.7922488568374502,0.892218138358755,0.9782689025514454
5,1_2_3_5_6,svm_lin,54,1.0,1520,0.7201845131492128,0.5922330097087378,0.7092425413353242,0.836454629828113,0.9679297736122335
5,1_2_4_5_6,logreg,10,0.003,1520,0.6233504571590159,0.595873786407767,0.6199652552604675,0.7461627721786499,0.8198830485343933
5,1_2_4_5_6,svm_lin,10,0.01,1520,0.6400461871995475,0.6080097087378641,0.6694103377514875,0.8177218501656648,0.9377427653444097
5,1_2_4_5_6,svm_lin,10,0.1,1520,0.6447532755207841,0.595873786407767,0.7009086923697174,0.8569072241015625,0.9652763637857835
5,1_2_4_5_6,svm_lin,10,1.0,1520,0.6303727966820624,0.5728155339805825,0.7667011150433393,0.9088029131603458,0.9823773115859267
5,1_2_4_5_6,logreg,20,0.003,1520,0.6447208737864077,0.566747572815534,0.7239087820053101,0.849337100982666,0.9054964184761047
5,1_2_4_5_6,svm_lin,20,0.01,1520,0.6649012630785183,0.6019417475728155,0.6537933355578048,0.8128651659509437,0.9314380516627807
5,1_2_4_5_6,svm_lin,20,0.1,1520,0.6527771231972854,0.587378640776699,0.7336716924871207,0.8962319621354773,0.9761091116479487
5,1_2_4_5_6,svm_lin,20,1.0,1520,0.6289471203694976,0.5776699029126213,0.7535966123313896,0.910913670164798,0.9789984698677591
5,1_2_4_5_6,logreg,30,0.003,1520,0.6382670374210575,0.5546116504854369,0.8068215250968933,0.91534024477005,0.9529615044593811
5,1_2_4_5_6,svm_lin,30,0.01,1520,0.6575254500895467,0.6007281553398058,0.6615812614988884,0.8251928849404828,0.9421303523053856
5,1_2_4_5_6,svm_lin,30,0.1,1520,0.6597994627203319,0.6007281553398058,0.6350887176126216,0.8311753522230412,0.9329838254930979
5,1_2_4_5_6,svm_lin,30,1.0,1520,0.6736909699311906,0.6189320388349514,0.45936501549800396,0.6617404547773144,0.7975440358368029
5,1_2_4_5_6,logreg,40,0.003,1520,0.6563413139786973,0.5606796116504854,0.7629748582839966,0.8918827176094055,0.948374330997467
5,1_2_4_5_6,svm_lin,40,0.01,1520,0.6977153831652372,0.6140776699029126,0.6384075075029368,0.7976571384667722,0.9480623912033731
5,1_2_4_5_6,svm_lin,40,0.1,1520,0.7100987369214817,0.6407766990291263,0.5423276160189486,0.7276307712646973,0.9043869355305748
5,1_2_4_5_6,svm_lin,40,1.0,1520,0.7285088132717504,0.6614077669902912,0.476988547260826,0.6529088071373537,0.8643630219166988
5,1_2_4_5_6,logreg,54,0.003,1520,0.6534015929870864,0.5643203883495146,0.7579828500747681,0.8904156684875488,0.9517132043838501
5,1_2_4_5_6,svm_lin,54,0.01,1520,0.6997773117164672,0.6043689320388349,0.6603498098594651,0.8144213236487989,0.9555586062514436
5,1_2_4_5_6,svm_lin,54,0.1,1520,0.7066111320576869,0.6565533980582524,0.5261867719989903,0.6682328097989307,0.858671779840093
5,1_2_4_5_6,svm_lin,54,1.0,1520,0.6795821943632765,0.5922330097087378,0.7374867885803261,0.7958033965422212,0.934082434397664
5,1_3_4_5_6,logreg,10,0.003,1520,0.5600904892072769,0.5,0.23318344354629517,0.23404572904109955,0.24111294746398926
5,1_3_4_5_6,svm_lin,10,0.01,1520,0.5383165237062871,0.5,0.12518601645164976,0.12785680560968582,0.12845677683783802
5,1_3_4_5_6,svm_lin,10,0.1,1520,0.5106572249976435,0.5,0.09879619460008791,0.10586707717503158,0.09744790072810613
5,1_3_4_5_6,svm_lin,10,1.0,1520,0.507193185031577,0.5,0.10131343516160972,0.11010364042301106,0.10001356325402445
5,1_3_4_5_6,logreg,20,0.003,1520,0.6559466019417475,0.5,0.2439696043729782,0.29956158995628357,0.33634689450263977
5,1_3_4_5_6,svm_lin,20,0.01,1520,0.6132470072579885,0.5121359223300971,0.23260666442129316,0.2985287463466022,0.3201489540253209
5,1_3_4_5_6,svm_lin,20,0.1,1520,0.6190675369968894,0.5485436893203883,0.2384656802732961,0.3773931900292633,0.3944590345772411
5,1_3_4_5_6,svm_lin,20,1.0,1520,0.616769959468376,0.5934466019417476,0.41082267328427924,0.6088937915685203,0.6401753451230632
