n_blocks,combo,model,k,C,gamma,n_est,n_train_windows,auc,acc,youdens_j,j_threshold,p_high_low,p_high_moderate,p_high_high
4,1_3_4_6,svm_rbf,10,0.1,scale,0,1211,0.6012053445188049,0.5,0.191747572815534,0.09009815702486904,0.09009831187030216,0.09009576864116609,0.09009937359776048
4,1_3_4_6,svm_rbf,10,1.0,auto,0,1211,0.38948652087849944,0.5,0.026699029126213594,0.08083936691436998,0.0808112928582189,0.08081010571717641,0.08079085431631072
4,1_3_4_6,svm_rbf,10,1.0,scale,0,1211,0.3894924121029315,0.5,0.026699029126213594,0.0808435869936784,0.08081551179776691,0.0808143245140072,0.08079507290477016
4,1_3_4_6,svm_rbf,10,10.0,auto,0,1211,0.36517932887171267,0.5,0.0,inf,0.08084024689239995,0.08084988115648797,0.0807445347937626
4,1_3_4_6,svm_rbf,10,10.0,scale,0,1211,0.36517343764728055,0.5,0.0,inf,0.0807916463069538,0.0808012780516517,0.08069596719933764
4,1_3_4_6,lda,10,nan,na,0,1211,0.4851364407578471,0.4866504854368932,0.014563106796116498,0.20202076663582927,0.3434250144252149,0.3756172824330759,0.35328391542906795
4,1_3_4_6,logreg,20,0.003,na,0,1211,0.6659970308228863,0.5,0.27427184466019416,0.2752791941165924,0.2278822809457779,0.2876169681549072,0.3279094099998474
4,1_3_4_6,svm_lin,20,0.01,na,0,1211,0.6551984164388726,0.5,0.27184466019417486,0.07752436751148245,0.10612062474053269,0.1528477193099935,0.18109509325745607
4,1_3_4_6,svm_lin,20,0.1,na,0,1211,0.6269087567159959,0.4975728155339806,0.25,0.098721365422044,0.1541843285938772,0.24403278568915082,0.2627293189890049
4,1_3_4_6,svm_lin,20,1.0,na,0,1211,0.6438990479781318,0.5242718446601942,0.24757281553398058,0.1543933824003971,0.16812612741494123,0.2749531818671568,0.2962519073030154
4,1_3_4_6,svm_rbf,20,0.1,auto,0,1211,0.33672471486473754,0.5,0.02912621359223301,0.08176491766044607,0.08169860260277048,0.08169777910845766,0.08165437052106958
4,1_3_4_6,svm_rbf,20,0.1,scale,0,1211,0.33672471486473754,0.5,0.02912621359223301,0.08176491924149884,0.0816986041854529,0.08169778069096495,0.08165437210607365
4,1_3_4_6,svm_rbf,20,1.0,auto,0,1211,0.28116457724573474,0.5,0.007281553398058253,0.104634757469306,0.10442262601858339,0.10443878477074969,0.10427590110194877
4,1_3_4_6,svm_rbf,20,1.0,scale,0,1211,0.2811704684701668,0.5,0.007281553398058253,0.10463221487099354,0.10442008136034596,0.10443624149725778,0.10427335468149969
4,1_3_4_6,svm_rbf,20,10.0,auto,0,1211,0.27679328871712694,0.5,0.007281553398058253,0.04008041078146711,0.03971746071133584,0.03975411259498473,0.039476644040442724
4,1_3_4_6,svm_rbf,20,10.0,scale,0,1211,0.2768050711659911,0.5,0.007281553398058253,0.04010666697583564,0.03974345382208614,0.03978013967364449,0.03950246984987231
4,1_3_4_6,lda,20,nan,na,0,1211,0.633695447261759,0.5800970873786407,0.2524271844660194,0.3643399836591119,0.35526195483886636,0.4633802225021822,0.5266410873549551
4,1_3_4_6,logreg,30,0.003,na,0,1211,0.6821330945423697,0.537621359223301,0.33009708737864074,0.3635507822036743,0.2644743025302887,0.35590657591819763,0.4173332750797272
4,1_3_4_6,svm_lin,30,0.01,na,0,1211,0.6709162032236781,0.6104368932038835,0.30339805825242716,0.17828351855733615,0.28206536821978556,0.4238972744790404,0.5106345663216688
4,1_3_4_6,svm_lin,30,0.1,na,0,1211,0.6770548590819117,0.6298543689320388,0.31796116504854366,0.38537863153100166,0.3359664761845804,0.5170407665279502,0.6378054944648758
4,1_3_4_6,svm_lin,30,1.0,na,0,1211,0.7168618625695165,0.6662621359223301,0.3373786407766991,0.5739392769508856,0.4453894381448837,0.639242179238771,0.8062288771879222
4,1_3_4_6,svm_rbf,30,0.1,auto,0,1211,0.38367188236403055,0.5,0.03640776699029126,0.05389559460539723,0.05367130293678126,0.05362734895516375,0.05354495127120734
4,1_3_4_6,svm_rbf,30,0.1,scale,0,1211,0.38367188236403055,0.5,0.03640776699029126,0.05389559416539614,0.053671302517505876,0.05362734854112975,0.053544950861912716
4,1_3_4_6,svm_rbf,30,1.0,auto,0,1211,0.39950160241304544,0.5,0.07766990291262135,0.07579840847160216,0.07505281898319734,0.07485701903936377,0.07462558255582602
4,1_3_4_6,svm_rbf,30,1.0,scale,0,1211,0.39950160241304544,0.5,0.07766990291262135,0.07580043844428791,0.07505482938124688,0.07485902351886559,0.07462757964915569
4,1_3_4_6,svm_rbf,30,10.0,auto,0,1211,0.3700395890281836,0.5,0.012135922330097089,0.07741443073427422,0.07539652359286708,0.07516552238966838,0.07434232637154345
4,1_3_4_6,svm_rbf,30,10.0,scale,0,1211,0.3700219153548874,0.5,0.012135922330097089,0.07737860556285196,0.07536153182021504,0.07513054993521033,0.07430769514960375
4,1_3_4_6,lda,30,nan,na,0,1211,0.6853320294089924,0.654126213592233,0.34466019417475735,0.6118172980745028,0.47353090860431896,0.6391910833224405,0.7730197879548528
4,1_3_4_6,logreg,40,0.003,na,0,1211,0.6630101800358187,0.5800970873786407,0.3058252427184466,0.39356181025505066,0.3102807402610779,0.4192698299884796,0.47820788621902466
4,1_3_4_6,svm_lin,40,0.01,na,0,1211,0.6435455745122066,0.6128640776699029,0.3058252427184467,0.29262649529078283,0.317829838620367,0.48795756084698805,0.564466005356423
4,1_3_4_6,svm_lin,40,0.1,na,0,1211,0.677355311527948,0.6553398058252428,0.3276699029126213,0.48490725432391224,0.38444737526030653,0.5830454768251154,0.7351707329319993
4,1_3_4_6,svm_lin,40,1.0,na,0,1211,0.7021161278160053,0.662621359223301,0.3422330097087379,0.6064727003640715,0.37652565692003603,0.5746673614640667,0.74032793630744
4,1_3_4_6,svm_rbf,40,0.1,auto,0,1211,0.31833820341219715,0.5,0.0024271844660194164,0.03798869641776335,0.0395006661173525,0.03952351170056764,0.03922671656270044
4,1_3_4_6,svm_rbf,40,0.1,scale,0,1211,0.31833820341219715,0.5,0.0024271844660194164,0.03798869727430456,0.03950066690108145,0.039523512490488445,0.03922671736005728
4,1_3_4_6,svm_rbf,40,1.0,auto,0,1211,0.3272044961824866,0.5,0.0048543689320388345,0.05067164934634308,0.04813981894141997,0.04814447892825103,0.047047045527721466
4,1_3_4_6,svm_rbf,40,1.0,scale,0,1211,0.3272044961824866,0.5,0.0048543689320388345,0.05066941688082956,0.04813763870525746,0.04814229924999817,0.04704488669232116
4,1_3_4_6,svm_rbf,40,10.0,auto,0,1211,0.3693503157696295,0.5,0.019417475728155338,0.09975236258199584,0.09316095702668785,0.09371966815870662,0.0913820049439187
4,1_3_4_6,svm_rbf,40,10.0,scale,0,1211,0.3693385333207653,0.5,0.019417475728155338,0.0997619484516096,0.09316899914099401,0.09372813422514384,0.09138954729344982
4,1_3_4_6,lda,40,nan,na,0,1211,0.662415166368178,0.6237864077669902,0.3349514563106796,0.7689917509975237,0.5786512488998905,0.7499908731537283,0.8670064434882071
4,1_3_4_6,logreg,54,0.003,na,0,1211,0.6480759261004808,0.5716019417475728,0.30339805825242716,0.36662545800209045,0.30477374792099,0.41859012842178345,0.4701014757156372
4,1_3_4_6,svm_lin,54,0.01,na,0,1211,0.6349208219436328,0.5752427184466019,0.296116504854369,0.19176921867703667,0.2778909748937881,0.45647576985559446,0.5052773194333364
4,1_3_4_6,svm_lin,54,0.1,na,0,1211,0.6720767744367989,0.6419902912621359,0.34466019417475724,0.3798819231292759,0.33347035668227487,0.5334935900632302,0.669016139028295
4,1_3_4_6,svm_lin,54,1.0,na,0,1211,0.7030115939296823,0.6674757281553398,0.34466019417475724,0.4360774095149382,0.3489237263471207,0.5540120020027371,0.7255302607222158
4,1_3_4_6,svm_rbf,54,0.1,auto,0,1211,0.30432298048826467,0.5,0.0,inf,0.02967959447845937,0.029727857319738458,0.029067479263733743
4,1_3_4_6,svm_rbf,54,0.1,scale,0,1211,0.30432298048826467,0.5,0.0,inf,0.029679594275665463,0.029727857118415357,0.029067479080011383
4,1_3_4_6,svm_rbf,54,1.0,auto,0,1211,0.30333325478367423,0.5,0.0024271844660194164,0.016589449297604496,0.025817261152774027,0.02579387586364454,0.023560987340132518
4,1_3_4_6,svm_rbf,54,1.0,scale,0,1211,0.30333325478367423,0.5,0.0024271844660194164,0.01659009949993819,0.025818279940892436,0.0257948608609206,0.02356192764373789
4,1_3_4_6,svm_rbf,54,10.0,auto,0,1211,0.3016130172495051,0.5,0.009708737864077669,0.035262781727071354,0.023711242663766664,0.023154102822277804,0.0188997190007227
4,1_3_4_6,svm_rbf,54,10.0,scale,0,1211,0.3016130172495052,0.5,0.009708737864077669,0.03528095373512498,0.023723748851062165,0.023166235756778713,0.018910157153965056
4,1_3_4_6,lda,54,nan,na,0,1211,0.6581793760015082,0.6432038834951457,0.3203883495145632,0.6592179296125902,0.5144442052934473,0.6992294417208154,0.8200557364069299
4,1_3_4_6,rf,10,nan,na,200,1211,0.5431708926383259,0.5,0.07524271844660196,0.355,0.33577669902912616,0.33478155339805826,0.34472087378640776
4,1_3_4_6,rf,20,nan,na,200,1211,0.5898735743236875,0.4987864077669903,0.162621359223301,0.32,0.3275242718446602,0.3426699029126214,0.34672330097087384
4,1_3_4_6,rf,30,nan,na,200,1211,0.5600109576774437,0.5024271844660194,0.13592233009708732,0.3,0.31033980582524273,0.33393203883495143,0.33008495145631067
4,1_3_4_6,rf,40,nan,na,200,1211,0.5141448298614384,0.5,0.07524271844660191,0.19,0.23228155339805828,0.2535436893203883,0.24424757281553397
4,1_3_4_6,rf,54,nan,na,200,1211,0.5154703553586577,0.5,0.07038834951456308,0.175,0.21308252427184465,0.24796116504854368,0.23224514563106796
4,1_3_5_6,logreg,10,0.003,na,0,1211,0.5842150532566689,0.5,0.15533980582524265,0.06460307538509369,0.0868566557765007,0.08374939858913422,0.09574855118989944
4,1_3_5_6,svm_lin,10,0.01,na,0,1211,0.584568526722594,0.5,0.14077669902912615,0.01796056399773172,0.027692672296310367,0.026875587763833815,0.032373733440322836
4,1_3_5_6,svm_lin,10,0.1,na,0,1211,0.5868366481289472,0.5,0.1480582524271845,0.020388336254131632,0.025614249677364705,0.024916268689715273,0.02931059910843077
4,1_3_5_6,svm_lin,10,1.0,na,0,1211,0.5968163823169007,0.5,0.1674757281553398,0.030178422087513597,0.028852942006630466,0.02777035778655741,0.033126312468043255
4,1_3_5_6,svm_rbf,10,0.1,auto,0,1211,0.3745817230653219,0.5,0.0,inf,0.18867920000396504,0.18867928546956322,0.1886790153815928
4,1_3_5_6,svm_rbf,10,0.1,scale,0,1211,0.3745817230653219,0.5,0.0,inf,0.18867932156988215,0.18867940703556246,0.18867913694731195
4,1_3_5_6,svm_rbf,10,1.0,auto,0,1211,0.36542676029786025,0.5,0.0,inf,0.16569929781664675,0.16569952753606731,0.16569883722300427
4,1_3_5_6,svm_rbf,10,1.0,scale,0,1211,0.3654385427467245,0.5,0.0,inf,0.16568594874298986,0.1656861786128149,0.16568548755122808
4,1_3_5_6,svm_rbf,10,10.0,auto,0,1211,0.3417793854274672,0.5,0.0,inf,0.1306107515985734,0.13061113632093224,0.13061018657256357
4,1_3_5_6,svm_rbf,10,10.0,scale,0,1211,0.341691017060986,0.5,0.0,inf,0.1306253386884118,0.13062572364969657,0.13062477342841108
4,1_3_5_6,lda,10,nan,na,0,1211,0.5515423225563202,0.5036407766990292,0.0873786407766991,0.11995456062880958,0.16911906992001877,0.16297109585047645,0.18297231699379504
4,1_3_5_6,logreg,20,0.003,na,0,1211,0.6168229804882647,0.5,0.22572815533980584,0.055489834398031235,0.07676136493682861,0.09884640574455261,0.10614330321550369
4,1_3_5_6,svm_lin,20,0.01,na,0,1211,0.6018180318597417,0.5,0.22572815533980584,0.006539558075596668,0.017668494083184494,0.024303305318114626,0.02484776091061031
4,1_3_5_6,svm_lin,20,0.1,na,0,1211,0.6229086153266095,0.5024271844660194,0.25970873786407767,0.009455904040796912,0.04876156034972627,0.07106272969337221,0.07837524281095895
4,1_3_5_6,svm_lin,20,1.0,na,0,1211,0.6213945706475634,0.5024271844660194,0.25,0.0036964015643996015,0.031626564083940344,0.048918185936962434,0.05421387820383848
4,1_3_5_6,svm_rbf,20,0.1,auto,0,1211,0.27172094448110096,0.5,0.004854368932038833,0.14634058683357146,0.1464394365906368,0.1464443940116726,0.14643075157556515
4,1_3_5_6,svm_rbf,20,0.1,scale,0,1211,0.27172094448110096,0.5,0.004854368932038833,0.14634058814758735,0.14643943789491193,0.14644439531548306,0.14643075288088842
4,1_3_5_6,svm_rbf,20,1.0,auto,0,1211,0.26949995287020456,0.5,0.004854368932038833,0.11537391667392549,0.11565284731512646,0.11566509664318304,0.11562433969397061
4,1_3_5_6,svm_rbf,20,1.0,scale,0,1211,0.26949995287020456,0.5,0.004854368932038833,0.11537737964285749,0.11565631512610763,0.11566856469424494,0.11562780701760791
4,1_3_5_6,svm_rbf,20,10.0,auto,0,1211,0.2738594589499482,0.5,0.004854368932038833,0.1913805101424198,0.19256753143995767,0.19261888034550095,0.19242977057664204
4,1_3_5_6,svm_rbf,20,10.0,scale,0,1211,0.27387124139881236,0.5,0.004854368932038833,0.1914459193094721,0.19263327251903783,0.19268463134632569,0.19249547624928592
4,1_3_5_6,lda,20,nan,na,0,1211,0.5948840607031766,0.49150485436893204,0.19417475728155342,0.042038880646499244,0.13012909251189028,0.20646900084274464,0.1974410802466617
4,1_3_5_6,logreg,30,0.003,na,0,1211,0.6261664624375531,0.4963592233009709,0.24514563106796117,0.08625274151563644,0.11884117126464844,0.15063513815402985,0.16719569265842438
4,1_3_5_6,svm_lin,30,0.01,na,0,1211,0.5854816665095673,0.4987864077669903,0.19417475728155342,0.005370713838150184,0.03147413928259243,0.038486432839300304,0.034315620139655285
4,1_3_5_6,svm_lin,30,0.1,na,0,1211,0.6230264398152512,0.508495145631068,0.21601941747572817,0.01528489493295624,0.09495679230401208,0.1663546495742834,0.1736261609986588
4,1_3_5_6,svm_lin,30,1.0,na,0,1211,0.6502380054670562,0.5740291262135923,0.266990291262136,0.036368995254690686,0.20362915820137062,0.3416244502624989,0.4080366947171222
4,1_3_5_6,svm_rbf,30,0.1,auto,0,1211,0.32610872843811856,0.5,0.03155339805825243,0.10416054353580818,0.10393634470509049,0.10395646767197236,0.10384860626484278
4,1_3_5_6,svm_rbf,30,0.1,scale,0,1211,0.32610872843811856,0.5,0.03155339805825243,0.10416054339145682,0.10393634456944897,0.1039564675362794,0.10384860612999908
4,1_3_5_6,svm_rbf,30,1.0,auto,0,1211,0.2895124422660006,0.5,0.004854368932038836,0.07788466589844191,0.07732756281462151,0.07737572458380354,0.0770005226066433
4,1_3_5_6,svm_rbf,30,1.0,scale,0,1211,0.2894888773682722,0.5,0.004854368932038836,0.0778839017610959,0.07732687975764982,0.07737503587529358,0.07699988554031208
4,1_3_5_6,svm_rbf,30,10.0,auto,0,1211,0.3029385427467245,0.5,0.014563106796116505,0.08244507819903,0.08090961182229033,0.08102036151780652,0.08002533507913515
4,1_3_5_6,svm_rbf,30,10.0,scale,0,1211,0.3029326515222924,0.5,0.014563106796116505,0.08246862894145307,0.08093274578557419,0.08104351001245697,0.08004819468166088
4,1_3_5_6,lda,30,nan,na,0,1211,0.5839263832594968,0.5424757281553398,0.17961165048543692,0.12329158113335241,0.3918367985601608,0.48690717461919303,0.5228360199028967
4,1_3_5_6,logreg,40,0.003,na,0,1211,0.6282107173154869,0.49393203883495146,0.23058252427184467,0.0924421101808548,0.13220548629760742,0.16456568241119385,0.18302057683467865
4,1_3_5_6,svm_lin,40,0.01,na,0,1211,0.5920562729757753,0.49514563106796117,0.19417475728155342,0.01765146263516645,0.06206091620893613,0.08198989646356789,0.07182329924294986
4,1_3_5_6,svm_lin,40,0.1,na,0,1211,0.6079095579225187,0.5242718446601942,0.18446601941747576,0.019289390620066387,0.15015269784604288,0.23927095782068508,0.25920132434619947
4,1_3_5_6,svm_lin,40,1.0,na,0,1211,0.6391978508813272,0.5910194174757282,0.20388349514563103,0.5613085348654417,0.35348752383685206,0.46476589214005554,0.5686144957249524
4,1_3_5_6,svm_rbf,40,0.1,auto,0,1211,0.366440050900179,0.5,0.03640776699029126,0.10650738583417083,0.10551520106648044,0.10550905247086648,0.10518984455504217
4,1_3_5_6,svm_rbf,40,0.1,scale,0,1211,0.366440050900179,0.5,0.03640776699029126,0.10650738624981518,0.10551520151363847,0.10550905292017766,0.10518984501020513
4,1_3_5_6,svm_rbf,40,1.0,auto,0,1211,0.3126531718352342,0.5,0.0024271844660194164,0.041833465049437926,0.0468685119862317,0.04686969829786324,0.04594403895170962
4,1_3_5_6,svm_rbf,40,1.0,scale,0,1211,0.3126531718352342,0.5,0.0024271844660194164,0.0418313781299094,0.046866302988354494,0.04686748892272289,0.04594184446126707
4,1_3_5_6,svm_rbf,40,10.0,auto,0,1211,0.3376437458761429,0.5,0.0024271844660194164,0.019185747253116597,0.02862562455861369,0.028765374127668858,0.02719154476858264
4,1_3_5_6,svm_rbf,40,10.0,scale,0,1211,0.33766731077387124,0.5,0.0024271844660194164,0.019172879925735797,0.028605606673092192,0.02874518928834196,0.027172792980385274
4,1_3_5_6,lda,40,nan,na,0,1211,0.5794785088132717,0.5533980582524272,0.16504854368932032,0.2444144823486612,0.4308328604049009,0.5285474919545599,0.5659286171600133
4,1_3_5_6,logreg,54,0.003,na,0,1211,0.6264845885568857,0.49514563106796117,0.22572815533980584,0.11254537105560303,0.1437435746192932,0.18044890463352203,0.20062340795993805
4,1_3_5_6,svm_lin,54,0.01,na,0,1211,0.5869426901687247,0.49271844660194175,0.191747572815534,0.018770510847749222,0.09053749739475356,0.11852420719142162,0.1088913969149648
4,1_3_5_6,svm_lin,54,0.1,na,0,1211,0.6270796022245263,0.5606796116504854,0.220873786407767,0.047236616147544104,0.25228362437676816,0.37197825040687726,0.43270931090521064
4,1_3_5_6,svm_lin,54,1.0,na,0,1211,0.6558641247996985,0.6031553398058253,0.28883495145631066,0.2554337350823225,0.4323951290137773,0.5750520531351745,0.7058351247957746
4,1_3_5_6,svm_rbf,54,0.1,auto,0,1211,0.3451079272315958,0.5,0.01941747572815534,0.10029815788112113,0.09795664079017714,0.0980312141976522,0.09725356915552594
4,1_3_5_6,svm_rbf,54,0.1,scale,0,1211,0.3451079272315958,0.5,0.01941747572815534,0.10029815769840128,0.09795664068528695,0.09803121409434676,0.09725356907608992
4,1_3_5_6,svm_rbf,54,1.0,auto,0,1211,0.30849985861061363,0.5,0.0024271844660194164,0.0389905157275383,0.04770505645109854,0.04796721927576836,0.04587291703413292
4,1_3_5_6,svm_rbf,54,1.0,scale,0,1211,0.30849985861061363,0.5,0.0024271844660194164,0.03899050981238054,0.047705049688271585,0.04796721244581868,0.04587291048073825
4,1_3_5_6,svm_rbf,54,10.0,auto,0,1211,0.34210340277123197,0.5,0.007281553398058253,0.05003890149217397,0.03791853913895402,0.03832327044083222,0.03471803276255329
4,1_3_5_6,svm_rbf,54,10.0,scale,0,1211,0.34210340277123197,0.5,0.007281553398058253,0.050032112541767225,0.037914378003258545,0.03831901233224575,0.03471325551204362
4,1_3_5_6,lda,54,nan,na,0,1211,0.58291898388161,0.5509708737864077,0.1747572815533981,0.20055850358880553,0.4520628704851251,0.5592946314301306,0.6029379718888169
4,1_3_5_6,rf,10,nan,na,200,1211,0.48659451880478843,0.5,0.02669902912621358,0.03,0.11667475728155341,0.15140776699029126,0.12938106796116505
4,1_3_5_6,rf,20,nan,na,200,1211,0.5154644641342256,0.5,0.07524271844660191,0.12,0.14359223300970872,0.15985436893203883,0.1524514563106796
4,1_3_5_6,rf,30,nan,na,200,1211,0.49335469884060706,0.5,0.11893203883495151,0.14,0.17458737864077672,0.18359223300970878,0.17725728155339807
4,1_3_5_6,rf,40,nan,na,200,1211,0.49430613158638886,0.5,0.04854368932038844,0.13,0.18060679611650485,0.19618932038834952,0.1844902912621359
4,1_3_5_6,rf,54,nan,na,200,1211,0.5040855641436517,0.5,0.050970873786407855,0.14,0.1741019417475728,0.1871844660194175,0.17996359223300973
4,1_4_5_6,logreg,10,0.003,na,0,1211,0.6097299462720331,0.6383495145631068,0.2936893203883496,0.4890899658203125,0.45022663474082947,0.5163495540618896,0.5444329977035522
4,1_4_5_6,svm_lin,10,0.01,na,0,1211,0.5913964558393816,0.6177184466019418,0.25,0.4411807377723823,0.4488360576974259,0.5467947104481136,0.5815921195309122
4,1_4_5_6,svm_lin,10,0.1,na,0,1211,0.5673838250541993,0.5825242718446602,0.19902912621359226,0.5939222609306474,0.5727276746070245,0.6633577881254568,0.67736537432449
4,1_4_5_6,svm_lin,10,1.0,na,0,1211,0.5868013007823545,0.6067961165048543,0.22815533980582525,0.5299636321531324,0.4780882984649985,0.5718553760703907,0.5932406313354311
4,1_4_5_6,svm_rbf,10,0.1,auto,0,1211,0.7247030822886228,0.5,0.3689320388349514,0.17147656241422873,0.17147833211306737,0.1714771350100948,0.17148257982248444
4,1_4_5_6,svm_rbf,10,0.1,scale,0,1211,0.7246912998397587,0.5,0.3689320388349514,0.17147656394317834,0.17147833364176615,0.17147713653896318,0.17148258135045125
4,1_4_5_6,svm_rbf,10,1.0,auto,0,1211,0.7278342680742765,0.5,0.36165048543689315,0.1577488411790291,0.15775698601531074,0.15775118455900397,0.157780290007923
4,1_4_5_6,svm_rbf,10,1.0,scale,0,1211,0.727737062871147,0.5,0.36165048543689315,0.15776692157622854,0.15777506684504924,0.15776926442208544,0.15779837534307423
4,1_4_5_6,svm_rbf,10,10.0,auto,0,1211,0.7293159110189462,0.5,0.366504854368932,0.2168242038858046,0.21683566133503407,0.2168271621111002,0.2168600570852695
4,1_4_5_6,svm_rbf,10,10.0,scale,0,1211,0.7293159110189462,0.5,0.366504854368932,0.2168450916288223,0.21685654949101657,0.2168480499770945,0.21688094531201824
4,1_4_5_6,lda,10,nan,na,0,1211,0.576415072108587,0.5740291262135923,0.2354368932038835,0.7134166452296081,0.648693519199136,0.7482802893721123,0.7743977374416999
4,1_4_5_6,logreg,20,0.003,na,0,1211,0.6388856159864267,0.5242718446601942,0.2912621359223301,0.37541186809539795,0.3337683379650116,0.4125356078147888,0.4645063877105713
4,1_4_5_6,svm_lin,20,0.01,na,0,1211,0.6349502780657932,0.5,0.28640776699029125,0.034221255212008396,0.054236978067034626,0.07821705101168247,0.09011642379870635
4,1_4_5_6,svm_lin,20,0.1,na,0,1211,0.630549533415025,0.5109223300970874,0.2669902912621359,0.03895358007061436,0.10125525894960752,0.15957212696113188,0.1778979671986423
4,1_4_5_6,svm_lin,20,1.0,na,0,1211,0.6371653784522575,0.5145631067961165,0.2669902912621359,0.047920769822402405,0.10742576800165532,0.16539814158738983,0.1923133356852298
4,1_4_5_6,svm_rbf,20,0.1,auto,0,1211,0.7417699594683759,0.5,0.39320388349514557,0.1282488341437691,0.1282491111714431,0.12824888594546163,0.12824928592912058
4,1_4_5_6,svm_rbf,20,0.1,scale,0,1211,0.7417522857950797,0.5,0.39320388349514557,0.1282488348221325,0.12824911184977994,0.12824888662382042,0.12824928660743706
4,1_4_5_6,svm_rbf,20,1.0,auto,0,1211,0.4985566500141389,0.5,0.1820388349514563,0.07622640314134034,0.07622639582537817,0.07622626034273504,0.07622628771254467
4,1_4_5_6,svm_rbf,20,1.0,scale,0,1211,0.4985566500141389,0.5,0.1820388349514563,0.07622712719590338,0.07622711987823075,0.07622698439668096,0.07622701176407556
4,1_4_5_6,svm_rbf,20,10.0,auto,0,1211,0.2881604062588368,0.5,0.009708737864077669,0.0919921093398619,0.09198928620083818,0.09199041989267644,0.09198769743229593
4,1_4_5_6,svm_rbf,20,10.0,scale,0,1211,0.2880042888113865,0.5,0.009708737864077669,0.09198888933562423,0.09198606655215999,0.0919872002430033,0.0919844778348329
4,1_4_5_6,lda,20,nan,na,0,1211,0.6235448675652748,0.6031553398058253,0.24514563106796117,0.6589260645211932,0.594519240161681,0.7248227370520796,0.7844822365897876
4,1_4_5_6,logreg,30,0.003,na,0,1211,0.6407236780092374,0.5339805825242718,0.2888349514563108,0.3603387773036957,0.32147669792175293,0.406110942363739,0.44806456565856934
4,1_4_5_6,svm_lin,30,0.01,na,0,1211,0.6313507399377887,0.49271844660194175,0.28640776699029136,0.02478835462758182,0.059481212560690194,0.08169874579336896,0.07811100646222831
4,1_4_5_6,svm_lin,30,0.1,na,0,1211,0.6100893109623905,0.4866504854368932,0.25485436893203883,0.002113714835099253,0.04359411739771006,0.04344303358473634,0.022945574822255954
4,1_4_5_6,svm_lin,30,1.0,na,0,1211,0.6254830804034311,0.4817961165048544,0.25970873786407767,0.0009130793981049555,0.04002851212431498,0.04635002457243533,0.008229458445280845
4,1_4_5_6,svm_rbf,30,0.1,auto,0,1211,0.5127545008954661,0.5,0.19417475728155337,0.09723133719678038,0.09723076426833571,0.0972283741142149,0.09723107123893472
4,1_4_5_6,svm_rbf,30,0.1,scale,0,1211,0.5127545008954661,0.5,0.19417475728155337,0.0972313361790069,0.09723076325075461,0.09722837309684502,0.09723107022145704
4,1_4_5_6,svm_rbf,30,1.0,auto,0,1211,0.3486721180130078,0.5,0.05097087378640777,0.06782134730394847,0.06779736839758571,0.06779815337844387,0.0677781742365192
4,1_4_5_6,svm_rbf,30,1.0,scale,0,1211,0.34866622678857573,0.5,0.05097087378640777,0.06782638783627418,0.06780240777503506,0.06780319266358778,0.06778321269948001
4,1_4_5_6,svm_rbf,30,10.0,auto,0,1211,0.27546187199547556,0.5,0.0,inf,0.04762612189471333,0.04763682090970468,0.04758215244230858
4,1_4_5_6,svm_rbf,30,10.0,scale,0,1211,0.2754677632199076,0.5,0.0,inf,0.047636243221658596,0.04764694496210055,0.047592266744068364
4,1_4_5_6,lda,30,nan,na,0,1211,0.6039683287774531,0.6092233009708737,0.2524271844660194,0.4150021280011958,0.44747327319440594,0.5934363938200594,0.6341361300223313
4,1_4_5_6,logreg,40,0.003,na,0,1211,0.6305377509661609,0.5109223300970874,0.2791262135922331,0.3319171369075775,0.30798202753067017,0.3975091576576233,0.4398128092288971
4,1_4_5_6,svm_lin,40,0.01,na,0,1211,0.6180247902724103,0.4817961165048544,0.25,0.057697146950513874,0.16840995476124804,0.2180357050151977,0.22541635462719412
4,1_4_5_6,svm_lin,40,0.1,na,0,1211,0.6214593741163164,0.4878640776699029,0.2669902912621359,0.00803895468154411,0.070458041419171,0.07103484610816875,0.053136163838062585
4,1_4_5_6,svm_lin,40,1.0,na,0,1211,0.6259425959091338,0.47572815533980584,0.2524271844660194,0.005615036320806991,0.08679408723046611,0.09444401329586297,0.06797046254015872
4,1_4_5_6,svm_rbf,40,0.1,auto,0,1211,0.43719365632953155,0.5,0.14563106796116504,0.1135981345200923,0.11357030802195568,0.11356833140003486,0.11355948211531965
4,1_4_5_6,svm_rbf,40,0.1,scale,0,1211,0.43719365632953155,0.5,0.14563106796116504,0.11359813853421488,0.11357031203676626,0.11356833541488384,0.11355948613080921
4,1_4_5_6,svm_rbf,40,1.0,auto,0,1211,0.3256845602790084,0.5,0.024271844660194178,0.09090664533138133,0.09072701777195012,0.0907487187289188,0.09061481914062759
4,1_4_5_6,svm_rbf,40,1.0,scale,0,1211,0.3256845602790084,0.5,0.024271844660194178,0.09090467358893553,0.0907250453022273,0.09074674682495816,0.09061284450325537
4,1_4_5_6,svm_rbf,40,10.0,auto,0,1211,0.30277947968705815,0.5,0.0024271844660194164,0.07182652711042958,0.07452940238906026,0.07460328533778826,0.07418301985801033
4,1_4_5_6,svm_rbf,40,10.0,scale,0,1211,0.30277947968705815,0.5,0.0024271844660194164,0.07182478206665988,0.07452765280480245,0.07460153343355445,0.07418126431637391
